device,room,weather_type,date,from_time,to_time,time,no_of_people,time_stayed_mins,power,target
Refridgerator,109,low cold,2018-01-16,05:00:00,06:00:00,early morning,14,9,175,1
Refridgerator,109,cold,2018-01-16,06:00:00,07:00:00,early morning,1,32,210,0
Refridgerator,109,low cold,2018-01-16,10:00:00,11:00:00,morning,13,6,163,1
Refridgerator,109,very cold,2018-01-16,16:00:00,17:00:00,evening,7,15,113,1
Refridgerator,109,very hot,2018-01-16,16:00:00,17:00:00,evening,7,25,174,1
Refridgerator,109,low cold,2018-01-16,18:00:00,19:00:00,evening,0,0,142,1
Refridgerator,109,very hot,2018-01-17,01:00:00,02:00:00,midnight,4,57,189,0
Refridgerator,109,low cold,2018-01-17,02:00:00,03:00:00,midnight,15,15,282,0
Refridgerator,109,cold,2018-01-17,03:00:00,04:00:00,midnight,4,24,105,1
Refridgerator,109,very hot,2018-01-17,04:00:00,05:00:00,early morning,5,25,297,0
Refridgerator,109,low cold,2018-01-17,05:00:00,06:00:00,early morning,10,40,245,0
Refridgerator,109,low cold,2018-01-17,10:00:00,11:00:00,morning,9,40,262,0
Refridgerator,109,very hot,2018-01-17,11:00:00,12:00:00,morning,6,11,147,1
Refridgerator,109,very hot,2018-01-17,15:00:00,16:00:00,afternoon,10,40,189,1
Refridgerator,109,cold,2018-01-17,17:00:00,18:00:00,evening,0,0,207,0
Refridgerator,109,very cold,2018-01-17,18:00:00,19:00:00,evening,12,26,113,1
Refridgerator,109,hot,2018-01-17,20:00:00,21:00:00,night,1,30,299,0
Refridgerator,109,very cold,2018-01-17,22:00:00,23:00:00,night,11,40,250,0
Refridgerator,109,very cold,2018-01-17,23:00:00,00:00:00,midnight,3,19,165,1
Refridgerator,109,cold,2018-01-18,03:00:00,04:00:00,midnight,14,19,265,0
Television,109,low cold,2018-01-10,01:00:00,02:00:00,midnight,11,37,266,0
Television,109,low cold,2018-01-10,03:00:00,04:00:00,midnight,9,33,210,1
Television,109,very cold,2018-01-10,03:00:00,04:00:00,midnight,10,24,208,1
Television,109,low cold,2018-01-10,07:00:00,08:00:00,morning,14,56,268,0
Television,109,hot,2018-01-10,10:00:00,11:00:00,morning,7,24,246,0
Television,109,very cold,2018-01-10,15:00:00,16:00:00,afternoon,5,21,227,1
Television,109,low hot,2018-01-10,16:00:00,17:00:00,evening,9,35,221,1
Television,109,low hot,2018-01-10,18:00:00,19:00:00,evening,12,39,280,1
Television,109,low hot,2018-01-11,03:00:00,04:00:00,midnight,11,36,211,1
Television,109,low cold,2018-01-11,06:00:00,07:00:00,early morning,4,26,254,1
Television,109,low cold,2018-01-11,07:00:00,08:00:00,morning,10,31,234,1
Television,109,hot,2018-01-11,12:00:00,13:00:00,afternoon,3,33,287,0
Television,109,low hot,2018-01-11,14:00:00,15:00:00,afternoon,12,18,260,0
Television,109,low cold,2018-01-11,22:00:00,23:00:00,night,10,1,236,1
Television,109,low cold,2018-01-11,23:00:00,00:00:00,midnight,6,21,292,0
Television,109,very cold,2018-01-12,00:00:00,01:00:00,midnight,14,15,201,1
Television,109,low hot,2018-01-12,03:00:00,04:00:00,midnight,2,53,256,0
Television,109,low cold,2018-01-12,06:00:00,07:00:00,early morning,5,51,290,0
Television,109,very cold,2018-01-12,16:00:00,17:00:00,evening,3,40,257,0
Television,109,low cold,2018-01-12,17:00:00,18:00:00,evening,12,36,294,0
Television,109,hot,2018-01-12,18:00:00,19:00:00,evening,6,29,256,1
Television,109,very cold,2018-01-12,18:00:00,19:00:00,evening,2,24,251,1
Television,109,low cold,2018-01-13,00:00:00,01:00:00,midnight,8,22,249,0
Television,109,hot,2018-01-13,05:00:00,06:00:00,early morning,10,35,277,0
Television,109,very cold,2018-01-13,12:00:00,13:00:00,afternoon,9,26,266,0
Television,109,low hot,2018-01-13,13:00:00,14:00:00,afternoon,8,48,216,1
Television,109,low hot,2018-01-13,17:00:00,18:00:00,evening,10,14,280,0
Television,109,hot,2018-01-13,20:00:00,21:00:00,night,2,41,299,0
Television,109,low hot,2018-01-13,22:00:00,23:00:00,night,2,4,204,1
Television,109,cold,2018-01-13,22:00:00,23:00:00,night,12,11,240,1
Television,109,very cold,2018-01-14,01:00:00,02:00:00,midnight,0,0,284,0
Television,109,low cold,2018-01-14,12:00:00,13:00:00,afternoon,13,47,255,0
AC,110,low cold,2018-01-01,00:00:00,01:00:00,midnight,10,38,1649,0
AC,110,low cold,2018-01-01,05:00:00,06:00:00,early morning,10,11,1856,0
AC,110,very hot,2018-01-01,07:00:00,08:00:00,morning,0,0,1436,1
AC,110,very hot,2018-01-01,10:00:00,11:00:00,morning,10,24,1582,0
AC,110,cold,2018-01-01,10:00:00,11:00:00,morning,15,49,1152,1
AC,110,low cold,2018-01-01,14:00:00,15:00:00,afternoon,13,37,1720,0
AC,110,very cold,2018-01-01,19:00:00,20:00:00,night,5,23,1813,0
AC,110,low hot,2018-01-01,21:00:00,22:00:00,night,9,24,1902,0
AC,110,cold,2018-01-02,02:00:00,03:00:00,midnight,9,20,1639,0
AC,110,cold,2018-01-02,02:00:00,03:00:00,midnight,15,5,1885,0
AC,110,cold,2018-01-02,04:00:00,05:00:00,early morning,5,39,1352,0
AC,110,very cold,2018-01-02,05:00:00,06:00:00,early morning,9,16,1647,0
AC,110,low cold,2018-01-02,11:00:00,12:00:00,morning,0,0,1256,1
AC,110,very hot,2018-01-02,15:00:00,16:00:00,afternoon,5,45,1214,1
AC,110,very cold,2018-01-02,17:00:00,18:00:00,evening,1,24,1052,1
AC,110,hot,2018-01-02,18:00:00,19:00:00,evening,6,31,1440,1
AC,110,cold,2018-01-02,20:00:00,21:00:00,night,0,0,1415,1
AC,110,very cold,2018-01-02,23:00:00,00:00:00,midnight,14,50,1228,1
AC,110,low hot,2018-01-03,03:00:00,04:00:00,midnight,6,36,1337,1
AC,110,low cold,2018-01-03,08:00:00,09:00:00,morning,6,57,1516,1
AC,110,cold,2018-01-03,11:00:00,12:00:00,morning,15,30,1560,0
AC,110,low cold,2018-01-03,12:00:00,13:00:00,afternoon,8,46,1955,0
AC,110,cold,2018-01-03,13:00:00,14:00:00,afternoon,3,5,1112,1
AC,110,cold,2018-01-03,15:00:00,16:00:00,afternoon,11,19,1090,1
AC,110,low cold,2018-01-03,16:00:00,17:00:00,evening,1,6,1115,1
AC,110,very cold,2018-01-03,18:00:00,19:00:00,evening,4,38,1194,1
AC,110,very hot,2018-01-03,20:00:00,21:00:00,night,9,42,1869,0
AC,110,very cold,2018-01-04,01:00:00,02:00:00,midnight,9,43,1925,0
AC,110,cold,2018-01-04,05:00:00,06:00:00,early morning,14,23,1467,0
AC,110,low cold,2018-01-04,07:00:00,08:00:00,morning,7,33,1826,0
AC,110,very cold,2018-01-04,14:00:00,15:00:00,afternoon,4,19,1396,1
AC,110,hot,2018-01-04,16:00:00,17:00:00,evening,13,41,1595,0
AC,110,cold,2018-01-04,22:00:00,23:00:00,night,4,39,1964,0
AC,110,low cold,2018-01-05,00:00:00,01:00:00,midnight,9,57,1203,1
AC,110,low hot,2018-01-05,05:00:00,06:00:00,early morning,6,26,1705,0
AC,110,low hot,2018-01-05,07:00:00,08:00:00,morning,2,26,1595,0
AC,110,low cold,2018-01-05,07:00:00,08:00:00,morning,10,26,1571,0
AC,110,low hot,2018-01-05,14:00:00,15:00:00,afternoon,14,36,1697,0
AC,110,cold,2018-01-05,23:00:00,00:00:00,midnight,1,18,1203,1
Computer,110,hot,2018-01-27,17:00:00,18:00:00,evening,0,0,349,1
Computer,110,cold,2018-01-27,17:00:00,18:00:00,evening,3,33,417,0
Computer,110,cold,2018-01-27,21:00:00,22:00:00,night,13,54,321,1
Computer,110,cold,2018-01-28,01:00:00,02:00:00,midnight,15,56,482,0
Computer,110,cold,2018-01-28,06:00:00,07:00:00,early morning,9,31,397,0
Computer,110,cold,2018-01-28,09:00:00,10:00:00,morning,1,9,415,0
Computer,110,cold,2018-01-28,15:00:00,16:00:00,afternoon,13,41,413,0
Computer,110,very cold,2018-01-28,15:00:00,16:00:00,afternoon,10,44,387,0
Computer,110,very hot,2018-01-29,01:00:00,02:00:00,midnight,10,7,463,0
Computer,110,very hot,2018-01-29,11:00:00,12:00:00,morning,5,57,314,1
Computer,110,very cold,2018-01-29,11:00:00,12:00:00,morning,9,15,308,1
Computer,110,low hot,2018-01-29,13:00:00,14:00:00,afternoon,4,51,458,0
Computer,110,very cold,2018-01-29,23:00:00,00:00:00,midnight,10,59,411,0
Computer,110,very cold,2018-01-30,00:00:00,01:00:00,midnight,0,0,386,1
Computer,110,cold,2018-01-30,03:00:00,04:00:00,midnight,4,6,413,0
Computer,110,very cold,2018-01-30,10:00:00,11:00:00,morning,8,55,374,1
Computer,110,low cold,2018-01-30,12:00:00,13:00:00,afternoon,5,54,380,1
Computer,110,low hot,2018-01-30,13:00:00,14:00:00,afternoon,3,35,493,0
Computer,110,cold,2018-01-30,21:00:00,22:00:00,night,6,57,441,0
Computer,110,very hot,2018-01-31,00:00:00,01:00:00,midnight,14,58,455,0
Computer,110,low cold,2018-01-31,07:00:00,08:00:00,morning,2,41,490,0
Computer,110,low cold,2018-01-31,09:00:00,10:00:00,morning,14,53,319,1
Computer,110,very cold,2018-01-31,09:00:00,10:00:00,morning,8,16,375,1
Computer,110,hot,2018-01-31,14:00:00,15:00:00,afternoon,8,58,302,1
Computer,110,hot,2018-01-31,17:00:00,18:00:00,evening,6,48,443,0
Heater,110,low cold,2018-01-18,03:00:00,04:00:00,midnight,15,27,2628,0
Heater,110,low cold,2018-01-18,17:00:00,18:00:00,evening,6,19,1809,1
Heater,110,hot,2018-01-18,19:00:00,20:00:00,night,12,20,2451,0
Heater,110,hot,2018-01-19,04:00:00,05:00:00,early morning,10,12,2374,1
Heater,110,very cold,2018-01-19,05:00:00,06:00:00,early morning,15,26,1574,1
Heater,110,low cold,2018-01-19,08:00:00,09:00:00,morning,1,35,2746,0
Heater,110,hot,2018-01-19,12:00:00,13:00:00,afternoon,2,35,1765,1
Heater,110,very cold,2018-01-19,13:00:00,14:00:00,afternoon,14,6,2024,1
Heater,110,low hot,2018-01-19,16:00:00,17:00:00,evening,8,49,2296,0
Heater,110,low cold,2018-01-20,01:00:00,02:00:00,midnight,13,18,1767,1
Heater,110,cold,2018-01-20,09:00:00,10:00:00,morning,1,50,2356,0
Heater,110,hot,2018-01-20,16:00:00,17:00:00,evening,5,31,2426,0
Heater,110,low hot,2018-01-20,22:00:00,23:00:00,night,10,32,2545,1
Heater,110,cold,2018-01-21,00:00:00,01:00:00,midnight,11,12,2503,1
Heater,110,very hot,2018-01-21,05:00:00,06:00:00,early morning,9,39,1896,1
Heater,110,hot,2018-01-21,11:00:00,12:00:00,morning,7,46,2090,1
Heater,110,hot,2018-01-21,17:00:00,18:00:00,evening,13,36,2167,0
Heater,110,very hot,2018-01-22,02:00:00,03:00:00,midnight,5,1,2819,0
Heater,110,low cold,2018-01-22,03:00:00,04:00:00,midnight,15,59,2224,1
Heater,110,hot,2018-01-22,04:00:00,05:00:00,early morning,9,39,2249,1
Heater,110,hot,2018-01-22,04:00:00,05:00:00,early morning,12,43,2775,0
Heater,110,low hot,2018-01-22,06:00:00,07:00:00,early morning,5,48,1666,1
Heater,110,low cold,2018-01-22,07:00:00,08:00:00,morning,6,6,2147,1
Heater,110,very cold,2018-01-22,18:00:00,19:00:00,evening,15,53,2012,1
Heater,110,low cold,2018-01-22,19:00:00,20:00:00,night,1,43,1546,1
Heater,110,hot,2018-01-22,22:00:00,23:00:00,night,14,23,1730,1
Heater,110,cold,2018-01-22,22:00:00,23:00:00,night,8,55,2424,0
Lights,110,very cold,2018-01-05,03:00:00,04:00:00,midnight,2,50,1886,0
Lights,110,very cold,2018-01-05,05:00:00,06:00:00,early morning,8,26,1529,1
Lights,110,hot,2018-01-05,08:00:00,09:00:00,morning,13,14,1833,0
Lights,110,cold,2018-01-05,09:00:00,10:00:00,morning,0,0,1248,1
Lights,110,low cold,2018-01-05,10:00:00,11:00:00,morning,14,21,1110,1
Lights,110,low hot,2018-01-05,14:00:00,15:00:00,afternoon,11,30,1796,0
Lights,110,very hot,2018-01-06,00:00:00,01:00:00,midnight,0,0,1103,1
Lights,110,very cold,2018-01-06,06:00:00,07:00:00,early morning,12,51,1740,0
Lights,110,very cold,2018-01-06,09:00:00,10:00:00,morning,13,26,1679,0
Lights,110,cold,2018-01-06,09:00:00,10:00:00,morning,10,44,1651,0
Lights,110,very hot,2018-01-06,20:00:00,21:00:00,night,7,34,1939,0
Lights,110,very hot,2018-01-07,00:00:00,01:00:00,midnight,1,30,1261,1
Lights,110,very cold,2018-01-07,05:00:00,06:00:00,early morning,12,21,1283,1
Lights,110,cold,2018-01-07,05:00:00,06:00:00,early morning,8,29,1455,1
Lights,110,hot,2018-01-07,06:00:00,07:00:00,early morning,11,52,1073,1
Lights,110,low cold,2018-01-07,14:00:00,15:00:00,afternoon,11,56,1542,1
Lights,110,very cold,2018-01-07,18:00:00,19:00:00,evening,5,5,1637,0
Lights,110,low hot,2018-01-07,18:00:00,19:00:00,evening,0,0,1096,1
Lights,110,hot,2018-01-08,02:00:00,03:00:00,midnight,7,51,1849,0
Lights,110,low cold,2018-01-08,04:00:00,05:00:00,early morning,11,28,1334,1
Lights,110,very hot,2018-01-08,07:00:00,08:00:00,morning,5,31,1193,1
Lights,110,very cold,2018-01-08,08:00:00,09:00:00,morning,2,14,1985,0
Lights,110,hot,2018-01-08,18:00:00,19:00:00,evening,13,7,1913,0
Lights,110,very cold,2018-01-08,19:00:00,20:00:00,night,8,40,1217,1
Lights,110,cold,2018-01-08,21:00:00,22:00:00,night,2,28,1870,0
Lights,110,cold,2018-01-08,21:00:00,22:00:00,night,1,4,1227,1
Lights,110,very cold,2018-01-08,23:00:00,00:00:00,midnight,3,55,1355,1
Lights,110,low hot,2018-01-09,01:00:00,02:00:00,midnight,12,3,1854,0
Lights,110,very hot,2018-01-09,01:00:00,02:00:00,midnight,2,7,1517,1
Lights,110,very cold,2018-01-09,03:00:00,04:00:00,midnight,13,21,1783,0
Lights,110,low cold,2018-01-09,04:00:00,05:00:00,early morning,7,38,1330,1
Lights,110,low cold,2018-01-09,07:00:00,08:00:00,morning,9,39,1633,0
Lights,110,very cold,2018-01-09,08:00:00,09:00:00,morning,2,45,1540,0
Lights,110,cold,2018-01-09,14:00:00,15:00:00,afternoon,2,22,1014,1
Lights,110,very hot,2018-01-09,15:00:00,16:00:00,afternoon,2,44,1898,0
Lights,110,very hot,2018-01-09,20:00:00,21:00:00,night,15,11,1043,1
Lights,110,cold,2018-01-09,21:00:00,22:00:00,night,13,51,1129,1
Lights,110,very hot,2018-01-09,21:00:00,22:00:00,night,11,5,1176,1
Lights,110,hot,2018-01-09,22:00:00,23:00:00,night,7,37,1828,0
Lights,110,low cold,2018-01-09,23:00:00,00:00:00,midnight,5,13,1275,1
Microwave,110,very hot,2018-01-23,00:00:00,01:00:00,midnight,14,1,1147,1
Microwave,110,very hot,2018-01-23,00:00:00,01:00:00,midnight,6,58,1041,1
Microwave,110,cold,2018-01-23,01:00:00,02:00:00,midnight,15,34,1078,1
Microwave,110,very cold,2018-01-23,06:00:00,07:00:00,early morning,8,46,1205,1
Microwave,110,cold,2018-01-23,13:00:00,14:00:00,afternoon,3,12,1398,0
Microwave,110,very hot,2018-01-24,06:00:00,07:00:00,early morning,4,44,1994,0
Microwave,110,very hot,2018-01-24,10:00:00,11:00:00,morning,12,46,1241,1
Microwave,110,low cold,2018-01-24,13:00:00,14:00:00,afternoon,8,9,1178,1
Microwave,110,low hot,2018-01-24,14:00:00,15:00:00,afternoon,3,6,1290,1
Microwave,110,low hot,2018-01-25,07:00:00,08:00:00,morning,5,11,1819,0
Microwave,110,very cold,2018-01-25,07:00:00,08:00:00,morning,4,17,1535,0
Microwave,110,very hot,2018-01-25,11:00:00,12:00:00,morning,15,39,1504,0
Microwave,110,hot,2018-01-25,14:00:00,15:00:00,afternoon,12,41,1523,0
Microwave,110,very hot,2018-01-25,14:00:00,15:00:00,afternoon,12,25,1467,1
Microwave,110,cold,2018-01-25,17:00:00,18:00:00,evening,10,39,1911,0
Microwave,110,hot,2018-01-25,21:00:00,22:00:00,night,14,8,1463,1
Microwave,110,very cold,2018-01-25,23:00:00,00:00:00,midnight,1,33,1222,1
Microwave,110,hot,2018-01-26,07:00:00,08:00:00,morning,7,31,1261,1
Microwave,110,low hot,2018-01-26,13:00:00,14:00:00,afternoon,13,13,1499,1
Microwave,110,very cold,2018-01-26,16:00:00,17:00:00,evening,11,23,1897,0
Microwave,110,very hot,2018-01-26,16:00:00,17:00:00,evening,2,51,1424,1
Microwave,110,very cold,2018-01-27,02:00:00,03:00:00,midnight,14,25,1490,1
Microwave,110,low hot,2018-01-27,03:00:00,04:00:00,midnight,15,55,1860,0
Microwave,110,low hot,2018-01-27,04:00:00,05:00:00,early morning,15,29,1752,0
Microwave,110,very cold,2018-01-27,06:00:00,07:00:00,early morning,14,7,1122,1
Microwave,110,very hot,2018-01-27,12:00:00,13:00:00,afternoon,4,51,1641,0
Microwave,110,low cold,2018-01-27,13:00:00,14:00:00,afternoon,13,53,1249,1
Microwave,110,very hot,2018-01-27,14:00:00,15:00:00,afternoon,3,10,1662,0
Microwave,110,low cold,2018-01-27,23:00:00,00:00:00,midnight,15,57,1401,1
Refridgerator,110,very hot,2018-01-14,00:00:00,01:00:00,midnight,5,8,192,1
Refridgerator,110,cold,2018-01-14,00:00:00,01:00:00,midnight,4,10,144,1
Refridgerator,110,cold,2018-01-14,09:00:00,10:00:00,morning,5,52,298,0
Refridgerator,110,hot,2018-01-14,12:00:00,13:00:00,afternoon,6,28,124,1
Refridgerator,110,very cold,2018-01-14,13:00:00,14:00:00,afternoon,8,38,275,0
Refridgerator,110,very hot,2018-01-14,16:00:00,17:00:00,evening,3,59,230,1
Refridgerator,110,hot,2018-01-14,19:00:00,20:00:00,night,9,56,263,0
Refridgerator,110,very hot,2018-01-14,20:00:00,21:00:00,night,7,32,227,0
Refridgerator,110,cold,2018-01-14,23:00:00,00:00:00,midnight,13,27,163,1
Refridgerator,110,low hot,2018-01-15,01:00:00,02:00:00,midnight,8,18,237,0
Refridgerator,110,low hot,2018-01-15,03:00:00,04:00:00,midnight,6,28,211,0
Refridgerator,110,low cold,2018-01-15,05:00:00,06:00:00,early morning,1,43,250,0
Refridgerator,110,low hot,2018-01-15,13:00:00,14:00:00,afternoon,4,30,204,0
Refridgerator,110,low cold,2018-01-15,17:00:00,18:00:00,evening,12,36,280,0
Refridgerator,110,hot,2018-01-15,18:00:00,19:00:00,evening,3,57,243,0
Refridgerator,110,low cold,2018-01-15,23:00:00,00:00:00,midnight,13,47,266,0
Refridgerator,110,cold,2018-01-16,02:00:00,03:00:00,midnight,12,28,293,0
Refridgerator,110,cold,2018-01-16,08:00:00,09:00:00,morning,8,27,127,1
Refridgerator,110,cold,2018-01-16,12:00:00,13:00:00,afternoon,9,50,196,0
Refridgerator,110,low hot,2018-01-16,12:00:00,13:00:00,afternoon,4,47,211,0
Refridgerator,110,cold,2018-01-16,13:00:00,14:00:00,afternoon,7,23,118,1
Refridgerator,110,low cold,2018-01-16,16:00:00,17:00:00,evening,9,16,123,1
Refridgerator,110,cold,2018-01-16,19:00:00,20:00:00,night,3,53,199,1
Refridgerator,110,low hot,2018-01-16,21:00:00,22:00:00,night,11,51,187,1
Refridgerator,110,low hot,2018-01-16,23:00:00,00:00:00,midnight,9,18,223,0
Refridgerator,110,very cold,2018-01-17,05:00:00,06:00:00,early morning,1,12,118,1
Refridgerator,110,cold,2018-01-17,06:00:00,07:00:00,early morning,15,32,264,0
Refridgerator,110,very cold,2018-01-17,07:00:00,08:00:00,morning,10,16,102,1
Refridgerator,110,very cold,2018-01-17,10:00:00,11:00:00,morning,9,59,235,0
Refridgerator,110,very cold,2018-01-17,11:00:00,12:00:00,morning,5,5,173,1
Refridgerator,110,hot,2018-01-17,12:00:00,13:00:00,afternoon,10,44,261,0
Refridgerator,110,very hot,2018-01-17,13:00:00,14:00:00,afternoon,9,54,218,1
Refridgerator,110,low hot,2018-01-18,02:00:00,03:00:00,midnight,14,17,274,0
Refridgerator,110,low hot,2018-01-18,08:00:00,09:00:00,morning,0,0,258,0
Refridgerator,110,very cold,2018-01-18,09:00:00,10:00:00,morning,15,58,223,0
Refridgerator,110,very hot,2018-01-18,10:00:00,11:00:00,morning,5,23,266,0
Refridgerator,110,very cold,2018-01-18,10:00:00,11:00:00,morning,14,13,127,1
Refridgerator,110,very cold,2018-01-18,15:00:00,16:00:00,afternoon,8,22,257,0
Television,110,low hot,2018-01-09,00:00:00,01:00:00,midnight,7,51,299,0
Television,110,hot,2018-01-10,03:00:00,04:00:00,midnight,8,7,233,1
Television,110,low hot,2018-01-10,08:00:00,09:00:00,morning,15,20,254,1
Television,110,hot,2018-01-10,10:00:00,11:00:00,morning,11,26,210,1
Television,110,cold,2018-01-10,10:00:00,11:00:00,morning,13,49,262,0
Television,110,low hot,2018-01-10,13:00:00,14:00:00,afternoon,13,18,260,0
Television,110,hot,2018-01-10,16:00:00,17:00:00,evening,10,3,262,0
Television,110,low hot,2018-01-10,19:00:00,20:00:00,night,15,15,222,1
Television,110,very cold,2018-01-10,23:00:00,00:00:00,midnight,14,28,283,0
Television,110,very cold,2018-01-11,00:00:00,01:00:00,midnight,4,22,254,1
Television,110,cold,2018-01-11,02:00:00,03:00:00,midnight,10,29,274,0
Television,110,hot,2018-01-11,11:00:00,12:00:00,morning,8,47,258,0
Television,110,hot,2018-01-11,11:00:00,12:00:00,morning,0,0,298,0
Television,110,low cold,2018-01-11,15:00:00,16:00:00,afternoon,13,36,226,1
Television,110,hot,2018-01-11,20:00:00,21:00:00,night,2,36,230,1
Television,110,very cold,2018-01-11,23:00:00,00:00:00,midnight,11,29,248,1
Television,110,very hot,2018-01-12,00:00:00,01:00:00,midnight,9,10,275,0
Television,110,hot,2018-01-12,02:00:00,03:00:00,midnight,10,30,213,1
Television,110,low cold,2018-01-12,10:00:00,11:00:00,morning,0,0,216,1
Television,110,cold,2018-01-12,14:00:00,15:00:00,afternoon,1,12,293,0
Television,110,low hot,2018-01-12,15:00:00,16:00:00,afternoon,14,5,258,0
Television,110,hot,2018-01-13,00:00:00,01:00:00,midnight,2,33,213,1
Television,110,very hot,2018-01-13,04:00:00,05:00:00,early morning,5,19,223,1
Television,110,very hot,2018-01-13,05:00:00,06:00:00,early morning,2,11,226,1
Television,110,very cold,2018-01-13,08:00:00,09:00:00,morning,12,50,220,1
Television,110,low hot,2018-01-13,11:00:00,12:00:00,morning,12,17,280,0
Television,110,low cold,2018-01-13,23:00:00,00:00:00,midnight,11,28,293,0
Television,110,hot,2018-01-14,20:00:00,21:00:00,night,9,56,223,1
Television,110,cold,2018-01-14,22:00:00,23:00:00,night,15,35,248,1
AC,111,low cold,2018-01-01,00:00:00,01:00:00,midnight,11,4,1705,0
AC,111,very hot,2018-01-01,01:00:00,02:00:00,midnight,7,49,1943,0
AC,111,cold,2018-01-01,08:00:00,09:00:00,morning,1,1,1766,0
AC,111,low cold,2018-01-01,12:00:00,13:00:00,afternoon,9,27,1732,0
AC,111,very hot,2018-01-01,13:00:00,14:00:00,afternoon,2,53,1917,0
AC,111,very cold,2018-01-02,04:00:00,05:00:00,early morning,6,16,1674,0
AC,111,very cold,2018-01-02,05:00:00,06:00:00,early morning,4,30,1102,1
AC,111,low cold,2018-01-02,06:00:00,07:00:00,early morning,15,25,1127,1
AC,111,low cold,2018-01-02,09:00:00,10:00:00,morning,0,0,1589,0
AC,111,very hot,2018-01-02,11:00:00,12:00:00,morning,15,45,1628,0
AC,111,very hot,2018-01-02,13:00:00,14:00:00,afternoon,11,21,1509,1
AC,111,hot,2018-01-02,15:00:00,16:00:00,afternoon,14,13,1923,0
AC,111,cold,2018-01-02,20:00:00,21:00:00,night,12,8,1765,0
AC,111,very hot,2018-01-02,20:00:00,21:00:00,night,8,39,1546,0
AC,111,low cold,2018-01-03,03:00:00,04:00:00,midnight,15,30,1727,0
AC,111,low hot,2018-01-03,05:00:00,06:00:00,early morning,15,19,1964,0
AC,111,hot,2018-01-03,07:00:00,08:00:00,morning,9,2,1453,1
AC,111,very hot,2018-01-03,10:00:00,11:00:00,morning,1,32,1086,1
AC,111,hot,2018-01-03,12:00:00,13:00:00,afternoon,0,0,1489,1
AC,111,very cold,2018-01-03,19:00:00,20:00:00,night,14,12,1993,0
AC,111,cold,2018-01-03,23:00:00,00:00:00,midnight,9,59,1214,1
AC,111,very hot,2018-01-04,00:00:00,01:00:00,midnight,2,18,1614,0
AC,111,low cold,2018-01-04,01:00:00,02:00:00,midnight,6,6,1297,1
