device,building,room,weather_type,date,from_time,to_time,time,no_of_people,time_stayed_mins,power,target
AC,7,704,very cold,2018-01-02,22:00:00,23:00:00,night,12,24,1172,1
AC,7,704,very cold,2018-01-03,01:00:00,02:00:00,midnight,10,24,1484,0
AC,7,704,very cold,2018-01-03,02:00:00,03:00:00,midnight,3,33,1417,1
AC,7,704,very cold,2018-01-03,05:00:00,06:00:00,early morning,1,53,1062,1
AC,7,704,very cold,2018-01-03,06:00:00,07:00:00,early morning,6,9,1190,1
AC,7,704,very cold,2018-01-03,07:00:00,08:00:00,morning,7,27,1918,0
AC,7,704,very cold,2018-01-03,08:00:00,09:00:00,morning,2,51,1545,0
AC,7,704,very cold,2018-01-03,10:00:00,11:00:00,morning,14,7,1438,1
AC,7,704,very cold,2018-01-03,10:00:00,11:00:00,morning,6,51,1540,0
AC,7,704,very cold,2018-01-03,10:00:00,11:00:00,morning,1,15,1581,0
AC,7,704,very cold,2018-01-03,12:00:00,13:00:00,afternoon,2,27,1607,1
AC,7,704,very cold,2018-01-03,14:00:00,15:00:00,afternoon,2,43,1714,0
AC,7,704,very cold,2018-01-03,15:00:00,16:00:00,afternoon,12,12,1871,0
AC,7,704,very cold,2018-01-03,15:00:00,16:00:00,afternoon,8,2,1993,0
AC,7,704,very cold,2018-01-03,15:00:00,16:00:00,afternoon,2,52,1562,0
AC,7,704,very cold,2018-01-03,16:00:00,17:00:00,evening,0,0,1867,0
AC,7,704,very cold,2018-01-03,16:00:00,17:00:00,evening,11,26,1963,0
AC,7,704,very cold,2018-01-03,18:00:00,19:00:00,evening,1,57,1863,0
AC,7,704,very cold,2018-01-03,18:00:00,19:00:00,evening,8,11,1557,1
AC,7,704,very cold,2018-01-03,19:00:00,20:00:00,night,12,55,1339,1
AC,7,704,very cold,2018-01-03,21:00:00,22:00:00,night,9,12,1342,1
AC,7,704,very cold,2018-01-03,21:00:00,22:00:00,night,4,23,1826,0
AC,7,704,very cold,2018-01-03,22:00:00,23:00:00,night,8,10,1708,0
AC,7,704,very cold,2018-01-03,23:00:00,00:00:00,midnight,9,25,1897,0
AC,7,704,very cold,2018-01-03,23:00:00,00:00:00,midnight,4,38,1760,0
AC,7,704,very cold,2018-01-04,00:00:00,01:00:00,midnight,2,46,1337,1
AC,7,704,very cold,2018-01-04,01:00:00,02:00:00,midnight,4,28,1079,1
AC,7,704,very cold,2018-01-04,01:00:00,02:00:00,midnight,9,37,1898,0
AC,7,704,very cold,2018-01-04,03:00:00,04:00:00,midnight,6,24,1236,1
AC,7,704,very cold,2018-01-04,08:00:00,09:00:00,morning,10,28,1284,0
AC,7,704,very cold,2018-01-04,08:00:00,09:00:00,morning,9,46,1405,0
AC,7,704,very cold,2018-01-04,14:00:00,15:00:00,afternoon,9,56,1201,1
AC,7,704,very cold,2018-01-04,15:00:00,16:00:00,afternoon,1,18,1262,1
AC,7,704,very cold,2018-01-04,17:00:00,18:00:00,evening,2,42,1519,1
AC,7,704,very cold,2018-01-04,19:00:00,20:00:00,night,14,7,1633,0
AC,7,704,very cold,2018-01-04,19:00:00,20:00:00,night,2,52,1213,1
AC,7,704,very cold,2018-01-04,22:00:00,23:00:00,night,6,50,1316,1
AC,7,704,very cold,2018-01-05,04:00:00,05:00:00,early morning,10,22,1277,1
AC,7,704,very cold,2018-01-05,18:00:00,19:00:00,evening,10,32,1636,1
AC,7,704,very cold,2018-01-05,19:00:00,20:00:00,night,13,30,1086,1
AC,7,704,very cold,2018-01-05,19:00:00,20:00:00,night,0,0,1643,0
AC,7,704,very cold,2018-01-05,23:00:00,00:00:00,midnight,15,38,1846,0
Microwave,7,704,very cold,2018-01-23,00:00:00,01:00:00,midnight,4,33,1902,0
Microwave,7,704,very cold,2018-01-23,02:00:00,03:00:00,midnight,1,57,1816,0
Microwave,7,704,very cold,2018-01-23,05:00:00,06:00:00,early morning,7,5,1553,1
Microwave,7,704,very cold,2018-01-23,06:00:00,07:00:00,early morning,0,0,1073,1
Microwave,7,704,very cold,2018-01-23,06:00:00,07:00:00,early morning,5,9,1139,1
Microwave,7,704,very cold,2018-01-23,08:00:00,09:00:00,morning,9,48,1857,0
Microwave,7,704,very cold,2018-01-23,09:00:00,10:00:00,morning,3,21,1306,1
Microwave,7,704,very cold,2018-01-23,11:00:00,12:00:00,morning,14,18,1617,1
Microwave,7,704,very cold,2018-01-23,12:00:00,13:00:00,afternoon,0,0,1654,0
Microwave,7,704,very cold,2018-01-23,12:00:00,13:00:00,afternoon,13,1,1564,1
Microwave,7,704,very cold,2018-01-23,13:00:00,14:00:00,afternoon,8,38,1400,1
Microwave,7,704,very cold,2018-01-23,15:00:00,16:00:00,afternoon,1,36,1731,0
Microwave,7,704,very cold,2018-01-23,21:00:00,22:00:00,night,15,49,1985,0
Microwave,7,704,very cold,2018-01-23,21:00:00,22:00:00,night,13,28,1267,1
Microwave,7,704,very cold,2018-01-24,00:00:00,01:00:00,midnight,15,34,1686,0
Microwave,7,704,very cold,2018-01-24,02:00:00,03:00:00,midnight,12,9,1540,1
Microwave,7,704,very cold,2018-01-24,03:00:00,04:00:00,midnight,14,7,1724,0
Microwave,7,704,very cold,2018-01-24,06:00:00,07:00:00,early morning,4,48,1521,0
Microwave,7,704,very cold,2018-01-24,07:00:00,08:00:00,morning,9,15,1865,0
Microwave,7,704,very cold,2018-01-24,07:00:00,08:00:00,morning,4,20,1734,1
Microwave,7,704,very cold,2018-01-24,08:00:00,09:00:00,morning,6,52,1604,0
Microwave,7,704,very cold,2018-01-24,08:00:00,09:00:00,morning,4,28,1067,1
Microwave,7,704,very cold,2018-01-24,15:00:00,16:00:00,afternoon,7,22,1684,0
Microwave,7,704,very cold,2018-01-24,16:00:00,17:00:00,evening,2,2,1614,0
Microwave,7,704,very cold,2018-01-24,19:00:00,20:00:00,night,14,53,1737,0
Microwave,7,704,very cold,2018-01-24,22:00:00,23:00:00,night,13,17,1041,1
Microwave,7,704,very cold,2018-01-24,22:00:00,23:00:00,night,0,0,1286,1
Microwave,7,704,very cold,2018-01-24,23:00:00,00:00:00,midnight,6,25,1853,0
Microwave,7,704,very cold,2018-01-25,02:00:00,03:00:00,midnight,3,14,1519,1
Microwave,7,704,very cold,2018-01-25,02:00:00,03:00:00,midnight,15,37,1914,0
Microwave,7,704,very cold,2018-01-25,03:00:00,04:00:00,midnight,8,48,1282,1
Microwave,7,704,very cold,2018-01-25,04:00:00,05:00:00,early morning,12,56,1230,1
Microwave,7,704,very cold,2018-01-25,05:00:00,06:00:00,early morning,11,23,1559,1
Microwave,7,704,very cold,2018-01-25,09:00:00,10:00:00,morning,9,23,1283,1
Microwave,7,704,very cold,2018-01-25,09:00:00,10:00:00,morning,14,55,1559,0
Microwave,7,704,very cold,2018-01-25,13:00:00,14:00:00,afternoon,3,44,1383,1
Microwave,7,704,very cold,2018-01-25,14:00:00,15:00:00,afternoon,6,6,1187,1
Microwave,7,704,very cold,2018-01-25,14:00:00,15:00:00,afternoon,7,10,1820,0
Microwave,7,704,very cold,2018-01-25,17:00:00,18:00:00,evening,12,10,1618,0
Microwave,7,704,very cold,2018-01-25,19:00:00,20:00:00,night,6,24,1092,1
Microwave,7,704,very cold,2018-01-25,20:00:00,21:00:00,night,15,27,1195,1
Microwave,7,704,very cold,2018-01-25,22:00:00,23:00:00,night,0,0,1304,1
Microwave,7,704,very cold,2018-01-26,00:00:00,01:00:00,midnight,8,14,1348,1
Microwave,7,704,very cold,2018-01-26,00:00:00,01:00:00,midnight,4,13,1066,1
Microwave,7,704,very cold,2018-01-26,04:00:00,05:00:00,early morning,12,47,1998,0
Microwave,7,704,very cold,2018-01-26,04:00:00,05:00:00,early morning,12,18,1676,0
Microwave,7,704,very cold,2018-01-26,04:00:00,05:00:00,early morning,4,43,1623,0
Microwave,7,704,very cold,2018-01-26,04:00:00,05:00:00,early morning,3,35,1776,0
Microwave,7,704,very cold,2018-01-26,06:00:00,07:00:00,early morning,8,12,1345,1
Microwave,7,704,very cold,2018-01-26,06:00:00,07:00:00,early morning,11,21,1199,1
Microwave,7,704,very cold,2018-01-26,08:00:00,09:00:00,morning,10,28,1408,1
Microwave,7,704,very cold,2018-01-26,09:00:00,10:00:00,morning,9,50,1863,0
Microwave,7,704,very cold,2018-01-26,10:00:00,11:00:00,morning,13,50,1420,1
Microwave,7,704,very cold,2018-01-26,13:00:00,14:00:00,afternoon,4,20,1543,0
Microwave,7,704,very cold,2018-01-26,16:00:00,17:00:00,evening,3,7,1685,0
Microwave,7,704,very cold,2018-01-26,16:00:00,17:00:00,evening,15,51,1878,0
Microwave,7,704,very cold,2018-01-26,17:00:00,18:00:00,evening,6,47,1538,1
Microwave,7,704,very cold,2018-01-26,18:00:00,19:00:00,evening,10,43,1931,0
Microwave,7,704,very cold,2018-01-26,19:00:00,20:00:00,night,15,41,1335,1
Microwave,7,704,very cold,2018-01-26,20:00:00,21:00:00,night,13,50,1882,0
Microwave,7,704,very cold,2018-01-26,22:00:00,23:00:00,night,9,36,1585,0
Microwave,7,704,very cold,2018-01-27,00:00:00,01:00:00,midnight,1,31,1816,0
Microwave,7,704,very cold,2018-01-27,00:00:00,01:00:00,midnight,15,54,1715,0
Microwave,7,704,very cold,2018-01-27,02:00:00,03:00:00,midnight,8,43,1515,1
Microwave,7,704,very cold,2018-01-27,11:00:00,12:00:00,morning,12,47,1809,0
Microwave,7,704,very cold,2018-01-27,12:00:00,13:00:00,afternoon,5,13,1591,1
Microwave,7,704,very cold,2018-01-27,13:00:00,14:00:00,afternoon,5,32,1289,1
Microwave,7,704,very cold,2018-01-27,17:00:00,18:00:00,evening,6,25,1394,1
Microwave,7,704,very cold,2018-01-27,17:00:00,18:00:00,evening,10,52,1590,0
Microwave,7,704,very cold,2018-01-27,22:00:00,23:00:00,night,10,55,1001,1
Microwave,7,704,very cold,2018-01-27,23:00:00,00:00:00,midnight,9,53,1430,1
Lights,7,705,very cold,2018-01-05,01:00:00,02:00:00,midnight,3,1,1802,0
Lights,7,705,very cold,2018-01-05,06:00:00,07:00:00,early morning,6,38,1252,1
Lights,7,705,very cold,2018-01-05,07:00:00,08:00:00,morning,4,51,1851,0
Lights,7,705,very cold,2018-01-05,10:00:00,11:00:00,morning,5,15,1591,0
Lights,7,705,very cold,2018-01-05,13:00:00,14:00:00,afternoon,11,15,1035,1
Lights,7,705,very cold,2018-01-05,15:00:00,16:00:00,afternoon,4,39,1854,0
Lights,7,705,very cold,2018-01-05,15:00:00,16:00:00,afternoon,8,11,1220,1
Lights,7,705,very cold,2018-01-05,17:00:00,18:00:00,evening,0,0,1445,0
Lights,7,705,very cold,2018-01-05,20:00:00,21:00:00,night,5,6,1581,0
Lights,7,705,very cold,2018-01-05,21:00:00,22:00:00,night,5,50,1989,0
Lights,7,705,very cold,2018-01-05,22:00:00,23:00:00,night,6,13,1408,1
Lights,7,705,very cold,2018-01-06,00:00:00,01:00:00,midnight,8,20,1880,0
Lights,7,705,very cold,2018-01-06,02:00:00,03:00:00,midnight,10,41,1307,1
Lights,7,705,very cold,2018-01-06,03:00:00,04:00:00,midnight,14,30,1394,0
Lights,7,705,very cold,2018-01-06,04:00:00,05:00:00,early morning,1,18,1603,0
Lights,7,705,very cold,2018-01-06,05:00:00,06:00:00,early morning,4,37,1846,0
Lights,7,705,very cold,2018-01-06,05:00:00,06:00:00,early morning,14,23,1251,1
Lights,7,705,very cold,2018-01-06,07:00:00,08:00:00,morning,8,20,1079,1
Lights,7,705,very cold,2018-01-06,07:00:00,08:00:00,morning,11,26,1127,1
Lights,7,705,very cold,2018-01-06,09:00:00,10:00:00,morning,7,39,1703,0
Lights,7,705,very cold,2018-01-06,12:00:00,13:00:00,afternoon,2,2,1112,1
Lights,7,705,very cold,2018-01-06,14:00:00,15:00:00,afternoon,5,47,1610,0
Lights,7,705,very cold,2018-01-06,15:00:00,16:00:00,afternoon,6,12,1080,1
Lights,7,705,very cold,2018-01-06,16:00:00,17:00:00,evening,14,43,1613,0
Lights,7,705,very cold,2018-01-06,16:00:00,17:00:00,evening,9,17,1366,1
Lights,7,705,very cold,2018-01-06,16:00:00,17:00:00,evening,3,17,1618,0
Lights,7,705,very cold,2018-01-06,17:00:00,18:00:00,evening,5,24,1278,1
Lights,7,705,very cold,2018-01-06,20:00:00,21:00:00,night,13,24,1502,0
Lights,7,705,very cold,2018-01-06,21:00:00,22:00:00,night,0,0,1947,0
Lights,7,705,very cold,2018-01-06,23:00:00,00:00:00,midnight,1,15,1318,1
Lights,7,705,very cold,2018-01-06,23:00:00,00:00:00,midnight,10,39,1469,1
Lights,7,705,very cold,2018-01-07,00:00:00,01:00:00,midnight,15,46,1876,0
Lights,7,705,very cold,2018-01-07,01:00:00,02:00:00,midnight,4,34,1026,1
Lights,7,705,very cold,2018-01-07,01:00:00,02:00:00,midnight,9,37,1199,1
Lights,7,705,very cold,2018-01-07,02:00:00,03:00:00,midnight,3,24,1679,0
Lights,7,705,very cold,2018-01-07,05:00:00,06:00:00,early morning,11,5,1035,1
Lights,7,705,very cold,2018-01-07,07:00:00,08:00:00,morning,15,3,1193,1
Lights,7,705,very cold,2018-01-07,08:00:00,09:00:00,morning,15,55,1155,1
Lights,7,705,very cold,2018-01-07,09:00:00,10:00:00,morning,11,43,1130,1
Lights,7,705,very cold,2018-01-07,09:00:00,10:00:00,morning,9,15,1032,1
Lights,7,705,very cold,2018-01-07,11:00:00,12:00:00,morning,3,36,1422,0
Lights,7,705,very cold,2018-01-07,11:00:00,12:00:00,morning,5,39,1526,0
Lights,7,705,very cold,2018-01-07,11:00:00,12:00:00,morning,5,10,1233,1
Lights,7,705,very cold,2018-01-07,12:00:00,13:00:00,afternoon,0,0,1066,1
Lights,7,705,very cold,2018-01-07,12:00:00,13:00:00,afternoon,6,5,1975,0
Lights,7,705,very cold,2018-01-07,13:00:00,14:00:00,afternoon,15,27,1124,1
Lights,7,705,very cold,2018-01-07,13:00:00,14:00:00,afternoon,7,16,1446,0
Lights,7,705,very cold,2018-01-07,17:00:00,18:00:00,evening,7,34,1673,0
Lights,7,705,very cold,2018-01-07,17:00:00,18:00:00,evening,8,28,1302,1
Lights,7,705,very cold,2018-01-07,18:00:00,19:00:00,evening,14,7,1002,1
Lights,7,705,very cold,2018-01-07,21:00:00,22:00:00,night,6,38,1097,1
Lights,7,705,very cold,2018-01-07,22:00:00,23:00:00,night,5,23,1728,0
Lights,7,705,very cold,2018-01-07,23:00:00,00:00:00,midnight,8,17,1561,1
Lights,7,705,very cold,2018-01-07,23:00:00,00:00:00,midnight,9,34,1438,1
Lights,7,705,very cold,2018-01-08,01:00:00,02:00:00,midnight,1,38,1370,1
Lights,7,705,very cold,2018-01-08,05:00:00,06:00:00,early morning,13,3,1915,0
Lights,7,705,very cold,2018-01-08,05:00:00,06:00:00,early morning,3,24,1639,0
Lights,7,705,very cold,2018-01-08,07:00:00,08:00:00,morning,11,10,1363,1
Lights,7,705,very cold,2018-01-08,08:00:00,09:00:00,morning,2,36,1597,0
Lights,7,705,very cold,2018-01-08,08:00:00,09:00:00,morning,12,14,1653,0
Lights,7,705,very cold,2018-01-08,10:00:00,11:00:00,morning,11,49,1848,0
Lights,7,705,very cold,2018-01-08,12:00:00,13:00:00,afternoon,8,4,1359,0
Lights,7,705,very cold,2018-01-08,14:00:00,15:00:00,afternoon,5,7,1242,1
Lights,7,705,very cold,2018-01-08,16:00:00,17:00:00,evening,6,54,1110,1
Lights,7,705,very cold,2018-01-08,17:00:00,18:00:00,evening,15,33,1662,0
Lights,7,705,very cold,2018-01-08,17:00:00,18:00:00,evening,3,5,1672,0
Lights,7,705,very cold,2018-01-08,18:00:00,19:00:00,evening,13,58,1043,1
Lights,7,705,very cold,2018-01-08,18:00:00,19:00:00,evening,13,24,1371,1
Lights,7,705,very cold,2018-01-08,22:00:00,23:00:00,night,1,32,1164,1
Lights,7,705,very cold,2018-01-08,22:00:00,23:00:00,night,5,15,1353,1
Lights,7,705,very cold,2018-01-08,22:00:00,23:00:00,night,13,57,1390,1
Lights,7,705,very cold,2018-01-09,00:00:00,01:00:00,midnight,14,29,1015,1
Lights,7,705,very cold,2018-01-09,01:00:00,02:00:00,midnight,8,10,1946,0
Lights,7,705,very cold,2018-01-09,03:00:00,04:00:00,midnight,4,13,1412,0
Lights,7,705,very cold,2018-01-09,04:00:00,05:00:00,early morning,9,48,1061,1
Lights,7,705,very cold,2018-01-09,06:00:00,07:00:00,early morning,13,8,1014,1
Lights,7,705,very cold,2018-01-09,09:00:00,10:00:00,morning,7,35,1582,0
Lights,7,705,very cold,2018-01-09,10:00:00,11:00:00,morning,8,2,1040,1
Lights,7,705,very cold,2018-01-09,10:00:00,11:00:00,morning,6,49,1740,0
Lights,7,705,very cold,2018-01-09,15:00:00,16:00:00,afternoon,3,30,1790,0
Lights,7,705,very cold,2018-01-09,17:00:00,18:00:00,evening,10,30,1554,0
Lights,7,705,very cold,2018-01-09,19:00:00,20:00:00,night,12,14,1721,0
Lights,7,705,very cold,2018-01-09,22:00:00,23:00:00,night,2,11,1641,0
Lights,7,705,very cold,2018-01-09,22:00:00,23:00:00,night,4,14,1879,0
Lights,7,705,very cold,2018-01-09,23:00:00,00:00:00,midnight,1,54,1299,1
Lights,7,705,very cold,2018-01-09,23:00:00,00:00:00,midnight,9,10,1807,0
Refridgerator,7,705,very cold,2018-01-14,03:00:00,04:00:00,midnight,1,32,164,1
Refridgerator,7,705,very cold,2018-01-14,05:00:00,06:00:00,early morning,0,0,112,1
Refridgerator,7,705,very cold,2018-01-14,08:00:00,09:00:00,morning,1,55,250,0
Refridgerator,7,705,very cold,2018-01-14,08:00:00,09:00:00,morning,10,56,186,1
Refridgerator,7,705,very cold,2018-01-14,10:00:00,11:00:00,morning,2,44,282,0
Refridgerator,7,705,very cold,2018-01-14,13:00:00,14:00:00,afternoon,4,30,246,0
Refridgerator,7,705,very cold,2018-01-14,14:00:00,15:00:00,afternoon,10,38,241,0
Refridgerator,7,705,very cold,2018-01-14,18:00:00,19:00:00,evening,11,59,280,0
Refridgerator,7,705,very cold,2018-01-15,05:00:00,06:00:00,early morning,6,45,228,0
Refridgerator,7,705,very cold,2018-01-15,06:00:00,07:00:00,early morning,1,2,218,0
Refridgerator,7,705,very cold,2018-01-15,13:00:00,14:00:00,afternoon,13,25,153,1
Refridgerator,7,705,very cold,2018-01-15,14:00:00,15:00:00,afternoon,4,43,274,0
Refridgerator,7,705,very cold,2018-01-15,18:00:00,19:00:00,evening,9,11,226,0
Refridgerator,7,705,very cold,2018-01-15,19:00:00,20:00:00,night,8,6,226,0
Refridgerator,7,705,very cold,2018-01-15,23:00:00,00:00:00,midnight,15,48,276,0
Refridgerator,7,705,very cold,2018-01-16,01:00:00,02:00:00,midnight,14,22,206,1
Refridgerator,7,705,very cold,2018-01-16,02:00:00,03:00:00,midnight,9,25,130,1
Refridgerator,7,705,very cold,2018-01-16,02:00:00,03:00:00,midnight,2,30,283,0
Refridgerator,7,705,very cold,2018-01-16,06:00:00,07:00:00,early morning,11,56,166,1
Refridgerator,7,705,very cold,2018-01-16,06:00:00,07:00:00,early morning,10,45,250,0
Refridgerator,7,705,very cold,2018-01-16,08:00:00,09:00:00,morning,8,1,175,1
Refridgerator,7,705,very cold,2018-01-16,09:00:00,10:00:00,morning,2,36,133,1
Refridgerator,7,705,very cold,2018-01-16,10:00:00,11:00:00,morning,15,1,193,1
Refridgerator,7,705,very cold,2018-01-16,11:00:00,12:00:00,morning,9,34,154,1
Refridgerator,7,705,very cold,2018-01-16,11:00:00,12:00:00,morning,0,0,197,1
Refridgerator,7,705,very cold,2018-01-16,16:00:00,17:00:00,evening,7,16,117,1
Refridgerator,7,705,very cold,2018-01-16,16:00:00,17:00:00,evening,1,55,253,0
Refridgerator,7,705,very cold,2018-01-16,16:00:00,17:00:00,evening,1,7,142,1
Refridgerator,7,705,very cold,2018-01-16,18:00:00,19:00:00,evening,2,11,153,1
Refridgerator,7,705,very cold,2018-01-16,20:00:00,21:00:00,night,6,7,227,0
Refridgerator,7,705,very cold,2018-01-16,22:00:00,23:00:00,night,6,37,109,1
Refridgerator,7,705,very cold,2018-01-16,23:00:00,00:00:00,midnight,14,6,157,1
Refridgerator,7,705,very cold,2018-01-17,01:00:00,02:00:00,midnight,12,30,210,1
Refridgerator,7,705,very cold,2018-01-17,01:00:00,02:00:00,midnight,14,6,242,0
Refridgerator,7,705,very cold,2018-01-17,07:00:00,08:00:00,morning,5,46,133,1
Refridgerator,7,705,very cold,2018-01-17,08:00:00,09:00:00,morning,15,31,210,0
Refridgerator,7,705,very cold,2018-01-17,09:00:00,10:00:00,morning,2,19,138,1
Refridgerator,7,705,very cold,2018-01-17,11:00:00,12:00:00,morning,9,48,207,0
Refridgerator,7,705,very cold,2018-01-17,11:00:00,12:00:00,morning,1,57,277,0
Refridgerator,7,705,very cold,2018-01-17,12:00:00,13:00:00,afternoon,15,24,132,1
Refridgerator,7,705,very cold,2018-01-17,12:00:00,13:00:00,afternoon,14,44,248,0
Refridgerator,7,705,very cold,2018-01-17,13:00:00,14:00:00,afternoon,8,57,153,1
Refridgerator,7,705,very cold,2018-01-17,13:00:00,14:00:00,afternoon,0,0,214,0
Refridgerator,7,705,very cold,2018-01-17,16:00:00,17:00:00,evening,1,39,241,0
Refridgerator,7,705,very cold,2018-01-17,16:00:00,17:00:00,evening,13,45,110,1
Refridgerator,7,705,very cold,2018-01-17,19:00:00,20:00:00,night,4,29,158,1
Refridgerator,7,705,very cold,2018-01-17,21:00:00,22:00:00,night,2,24,220,0
Refridgerator,7,705,very cold,2018-01-17,21:00:00,22:00:00,night,6,28,220,0
Refridgerator,7,705,very cold,2018-01-18,00:00:00,01:00:00,midnight,3,27,278,0
Refridgerator,7,705,very cold,2018-01-18,02:00:00,03:00:00,midnight,1,59,182,1
Refridgerator,7,705,very cold,2018-01-18,06:00:00,07:00:00,early morning,15,9,112,1
Refridgerator,7,705,very cold,2018-01-18,08:00:00,09:00:00,morning,0,0,150,1
Refridgerator,7,705,very cold,2018-01-18,12:00:00,13:00:00,afternoon,15,46,155,1
Refridgerator,7,705,very cold,2018-01-18,15:00:00,16:00:00,afternoon,10,50,276,0
Refridgerator,7,705,very cold,2018-01-18,16:00:00,17:00:00,evening,6,51,135,1
Refridgerator,7,705,very cold,2018-01-18,20:00:00,21:00:00,night,2,8,290,0
Refridgerator,7,705,very cold,2018-01-18,20:00:00,21:00:00,night,2,24,153,1
Refridgerator,7,705,very cold,2018-01-18,21:00:00,22:00:00,night,3,30,291,0
Refridgerator,7,705,very cold,2018-01-18,21:00:00,22:00:00,night,6,48,171,1
Refridgerator,7,705,very cold,2018-01-18,22:00:00,23:00:00,night,9,55,289,0
Refridgerator,7,705,very cold,2018-01-18,22:00:00,23:00:00,night,6,3,206,1
Computer,7,707,very cold,2018-01-27,02:00:00,03:00:00,midnight,2,30,415,0
Computer,7,707,very cold,2018-01-27,03:00:00,04:00:00,midnight,12,3,348,1
Computer,7,707,very cold,2018-01-27,04:00:00,05:00:00,early morning,8,55,334,1
Computer,7,707,very cold,2018-01-27,05:00:00,06:00:00,early morning,1,3,452,0
Computer,7,707,very cold,2018-01-27,06:00:00,07:00:00,early morning,1,12,422,0
Computer,7,707,very cold,2018-01-27,09:00:00,10:00:00,morning,12,21,450,0
Computer,7,707,very cold,2018-01-27,17:00:00,18:00:00,evening,14,23,387,1
Computer,7,707,very cold,2018-01-27,17:00:00,18:00:00,evening,2,51,477,0
Computer,7,707,very cold,2018-01-27,21:00:00,22:00:00,night,2,22,490,0
Computer,7,707,very cold,2018-01-28,01:00:00,02:00:00,midnight,1,47,333,1
Computer,7,707,very cold,2018-01-28,02:00:00,03:00:00,midnight,0,0,365,0
Computer,7,707,very cold,2018-01-28,04:00:00,05:00:00,early morning,8,47,460,0
Computer,7,707,very cold,2018-01-28,06:00:00,07:00:00,early morning,8,29,430,0
Computer,7,707,very cold,2018-01-28,06:00:00,07:00:00,early morning,0,0,345,1
Computer,7,707,very cold,2018-01-28,09:00:00,10:00:00,morning,8,24,434,0
Computer,7,707,very cold,2018-01-28,12:00:00,13:00:00,afternoon,7,56,383,0
Computer,7,707,very cold,2018-01-28,12:00:00,13:00:00,afternoon,11,4,360,0
Computer,7,707,very cold,2018-01-28,15:00:00,16:00:00,afternoon,3,43,416,0
Computer,7,707,very cold,2018-01-28,16:00:00,17:00:00,evening,1,1,313,1
Computer,7,707,very cold,2018-01-28,16:00:00,17:00:00,evening,4,29,452,0
Computer,7,707,very cold,2018-01-28,17:00:00,18:00:00,evening,9,53,419,1
