device,room,weather_type,date,from_time,to_time,time,no_of_people,time_stayed_mins,power,message,action
Television,109,cold,11-01-2018,10:00:00,11:00:00,morning,6,16,211.9921875,"Moving 6 people from room 117 to room 107 saves 238.1484375 of electricity, power consumption will reduce from 1607.22265625 to 1369.07421875",Turn off Television in room 117
Television,109,hot,11-01-2018,17:00:00,18:00:00,evening,12,33,220.1523438,"Moving 3 people from room 107 to room 102 saves 257.375 of electricity, power consumption will reduce from 1499.71484375 to 1242.33984375",Turn off Television in room 107
Television,109,very cold,11-01-2018,20:00:00,21:00:00,night,11,26,219.1445313,None,Turn off Television in room 105
Television,109,cold,11-01-2018,20:00:00,21:00:00,night,15,56,226.34375,None,Turn off Television in room 105
Television,109,hot,11-01-2018,21:00:00,22:00:00,night,10,26,270.4882813,"Moving 10 people from room 107 to room 114 saves 320.61328125 of electricity, power consumption will reduce from 1981.16015625 to 1660.546875",Turn off Television in room 107
Television,109,cold,12-01-2018,02:00:00,03:00:00,midnight,1,23,252.1367188,"Moving 1 people from room 111 to room 113 saves 253.84765625 of electricity, power consumption will reduce from 1767.08203125 to 1513.234375",Turn off Television in room 111
Television,109,low cold,12-01-2018,03:00:00,04:00:00,midnight,5,50,264.1992188,"Moving 7 people from room 109 to room 101 saves 247.48828125 of electricity, power consumption will reduce from 1727.01953125 to 1479.53125",Turn off Television in room 109
Television,109,hot,12-01-2018,03:00:00,04:00:00,midnight,7,32,247.4882813,"Moving 7 people from room 109 to room 101 saves 247.48828125 of electricity, power consumption will reduce from 1727.01953125 to 1479.53125",Turn off Television in room 109
Television,109,very cold,12-01-2018,04:00:00,05:00:00,early morning,1,42,262.4765625,"Moving 2 people from room 118 to room 119 saves 281.765625 of electricity, power consumption will reduce from 1836.46875 to 1554.703125",Turn off Television in room 118
Television,109,very cold,12-01-2018,04:00:00,05:00:00,early morning,13,54,264.0585938,"Moving 2 people from room 118 to room 119 saves 281.765625 of electricity, power consumption will reduce from 1836.46875 to 1554.703125",Turn off Television in room 118
Television,109,low cold,12-01-2018,11:00:00,12:00:00,morning,7,25,248.4492188,"Moving 3 people from room 110 to room 115 saves 235.25390625 of electricity, power consumption will reduce from 1635.484375 to 1400.23046875",Turn off Television in room 110
Television,109,cold,12-01-2018,12:00:00,13:00:00,afternoon,14,23,255.59375,"Moving 10 people from room 114 to room 113 saves 296.08984375 of electricity, power consumption will reduce from 1853.8359375 to 1557.74609375",Turn off Television in room 114
Television,109,hot,12-01-2018,17:00:00,18:00:00,evening,2,6,214.7265625,"Moving 7 people from room 111 to room 115 saves 238.3125 of electricity, power consumption will reduce from 1512.08203125 to 1273.76953125",Turn off Television in room 111
Television,109,cold,12-01-2018,19:00:00,20:00:00,night,1,55,257.3632813,"Moving 1 people from room 108 to room 110 saves 272.4921875 of electricity, power consumption will reduce from 1815.578125 to 1543.0859375",Turn off Television in room 108
Television,109,low cold,12-01-2018,21:00:00,22:00:00,night,4,13,280.2070313,None,Turn off Television in room 103
Television,109,very hot,12-01-2018,22:00:00,23:00:00,night,1,6,276.1992188,"Moving 1 people from room 109 to room 107 saves 276.19921875 of electricity, power consumption will reduce from 1902.76953125 to 1626.5703125",Turn off Television in room 109
Television,109,hot,13-01-2018,01:00:00,02:00:00,midnight,3,31,231.0117188,"Moving 13 people from room 110 to room 109 saves 224.79296875 of electricity, power consumption will reduce from 1626.1640625 to 1401.37109375",Turn off Television in room 110
Television,109,very hot,13-01-2018,10:00:00,11:00:00,morning,5,26,242.421875,"Moving 5 people from room 109 to room 106 saves 242.421875 of electricity, power consumption will reduce from 1562.3046875 to 1319.8828125",Turn off Television in room 109
Television,109,very cold,13-01-2018,13:00:00,14:00:00,afternoon,14,50,264.03125,"Moving 9 people from room 109 to room 118 saves 289.6484375 of electricity, power consumption will reduce from 1880.59765625 to 1590.94921875",Turn off Television in room 109
Television,109,very hot,13-01-2018,13:00:00,14:00:00,afternoon,9,46,289.6484375,"Moving 9 people from room 109 to room 118 saves 289.6484375 of electricity, power consumption will reduce from 1880.59765625 to 1590.94921875",Turn off Television in room 109
Television,109,hot,13-01-2018,17:00:00,18:00:00,evening,2,47,226.9492188,"Moving 9 people from room 118 to room 117 saves 240.140625 of electricity, power consumption will reduce from 1524.984375 to 1284.84375",Turn off Television in room 118
Television,109,hot,13-01-2018,19:00:00,20:00:00,night,15,56,269.8398438,"Moving 3 people from room 111 to room 104 saves 269.5234375 of electricity, power consumption will reduce from 1740.15625 to 1470.6328125",Turn off Television in room 111
Television,109,hot,13-01-2018,20:00:00,21:00:00,night,5,36,236.296875,"Moving 5 people from room 109 to room 112 saves 236.296875 of electricity, power consumption will reduce from 1659.578125 to 1423.28125",Turn off Television in room 109
Television,109,low hot,13-01-2018,22:00:00,23:00:00,night,10,26,283.2539063,"Moving 13 people from room 117 to room 114 saves 275.23046875 of electricity, power consumption will reduce from 1842.4765625 to 1567.24609375",Turn off Television in room 117
Television,109,very cold,14-01-2018,23:00:00,00:00:00,midnight,1,52,269.2148438,"Moving 2 people from room 114 to room 119 saves 243.41015625 of electricity, power consumption will reduce from 1685.64453125 to 1442.234375",Turn off Refridgerator in room 114
AC,110,low cold,01-01-2018,01:00:00,02:00:00,midnight,9,38,1475.644531,None,Turn off AC in room 105
AC,110,low cold,01-01-2018,03:00:00,04:00:00,midnight,3,44,1496.863281,"Moving 7 people from room 110 to room 100 saves 1474.1484375 of electricity, power consumption will reduce from 10478.48046875 to 9004.33203125",Turn off AC in room 110
AC,110,very cold,01-01-2018,03:00:00,04:00:00,midnight,7,51,1474.148438,"Moving 7 people from room 110 to room 100 saves 1474.1484375 of electricity, power consumption will reduce from 10478.48046875 to 9004.33203125",Turn off AC in room 110
AC,110,cold,01-01-2018,05:00:00,06:00:00,early morning,5,10,1466.210938,"Moving 2 people from room 100 to room 110 saves 1507.48046875 of electricity, power consumption will reduce from 10521.09375 to 9013.61328125",Turn off AC in room 100
AC,110,low cold,01-01-2018,18:00:00,19:00:00,evening,4,26,1515.671875,"Moving 2 people from room 119 to room 106 saves 1516.13671875 of electricity, power consumption will reduce from 10601.0234375 to 9084.88671875",Turn off AC in room 119
AC,110,low hot,01-01-2018,19:00:00,20:00:00,night,10,20,1508.277344,None,Turn off AC in room 117
AC,110,very hot,01-01-2018,20:00:00,21:00:00,night,2,27,1480.164063,"Moving 9 people from room 113 to room 115 saves 1454.484375 of electricity, power consumption will reduce from 10338.5390625 to 8884.0546875",Turn off AC in room 113
AC,110,hot,01-01-2018,21:00:00,22:00:00,night,3,50,1510.710938,"Moving 10 people from room 105 to room 106 saves 1496.88671875 of electricity, power consumption will reduce from 10574.140625 to 9077.25390625",Turn off AC in room 105
AC,110,very hot,02-01-2018,01:00:00,02:00:00,midnight,5,36,1456.570313,None,Turn off AC in room 119
AC,110,low hot,02-01-2018,05:00:00,06:00:00,early morning,8,20,1473.445313,"Moving 3 people from room 114 to room 118 saves 1478.84375 of electricity, power consumption will reduce from 10386.2421875 to 8907.3984375",Turn off AC in room 114
AC,110,low cold,02-01-2018,06:00:00,07:00:00,early morning,6,27,1460.847656,None,Turn off AC in room 108
AC,110,very hot,02-01-2018,07:00:00,08:00:00,morning,11,15,1477.875,"Moving 13 people from room 113 to room 101 saves 1455.33203125 of electricity, power consumption will reduce from 10422.4453125 to 8967.11328125",Turn off AC in room 113
AC,110,very cold,02-01-2018,08:00:00,09:00:00,morning,9,46,1470.8125,"Moving 9 people from room 110 to room 108 saves 1470.8125 of electricity, power consumption will reduce from 10487.8359375 to 9017.0234375",Turn off AC in room 110
AC,110,low cold,02-01-2018,11:00:00,12:00:00,morning,5,15,1459.0625,"Moving 11 people from room 101 to room 102 saves 1470.1328125 of electricity, power consumption will reduce from 10206.36328125 to 8736.23046875",Turn off AC in room 101
AC,110,low hot,02-01-2018,11:00:00,12:00:00,morning,11,30,1464.820313,"Moving 11 people from room 101 to room 102 saves 1470.1328125 of electricity, power consumption will reduce from 10206.36328125 to 8736.23046875",Turn off AC in room 101
AC,110,low cold,02-01-2018,16:00:00,17:00:00,evening,12,51,1455.59375,"Moving 13 people from room 117 to room 101 saves 1434.34765625 of electricity, power consumption will reduce from 10268.86328125 to 8834.515625",Turn off AC in room 117
AC,110,very cold,03-01-2018,03:00:00,04:00:00,midnight,13,56,1457.445313,"Moving 6 people from room 109 to room 110 saves 1463.44140625 of electricity, power consumption will reduce from 10318.59375 to 8855.15234375",Turn off AC in room 109
AC,110,cold,03-01-2018,07:00:00,08:00:00,morning,1,7,1455.347656,None,Turn off AC in room 116
AC,110,very cold,03-01-2018,09:00:00,10:00:00,morning,13,32,1476.195313,"Moving 6 people from room 107 to room 110 saves 1528.90625 of electricity, power consumption will reduce from 10493.2578125 to 8964.3515625",Turn off AC in room 107
AC,110,very cold,03-01-2018,11:00:00,12:00:00,morning,12,7,1436.316406,"Moving 1 people from room 115 to room 110 saves 1446.796875 of electricity, power consumption will reduce from 10234.984375 to 8788.1875",Turn off AC in room 115
AC,110,hot,03-01-2018,15:00:00,16:00:00,afternoon,0,0,1454.707031,"Moving 11 people from room 109 to room 118 saves 1466.0546875 of electricity, power consumption will reduce from 10328.09765625 to 8862.04296875",Turn off AC in room 109
AC,110,low cold,03-01-2018,16:00:00,17:00:00,evening,2,12,1451.242188,"Moving 12 people from room 108 to room 104 saves 1443.3828125 of electricity, power consumption will reduce from 10153.0078125 to 8709.625",Turn off AC in room 108
AC,110,low hot,03-01-2018,17:00:00,18:00:00,evening,5,33,1452.496094,"Moving 10 people from room 113 to room 108 saves 1432.19140625 of electricity, power consumption will reduce from 10127.95703125 to 8695.765625",Turn off AC in room 113
AC,110,very hot,03-01-2018,19:00:00,20:00:00,night,4,33,1493.972656,"Moving 5 people from room 100 to room 104 saves 1499.34375 of electricity, power consumption will reduce from 10410.6796875 to 8911.3359375",Turn off AC in room 100
AC,110,low cold,03-01-2018,20:00:00,21:00:00,night,4,49,1465.828125,"Moving 10 people from room 118 to room 108 saves 1462.0 of electricity, power consumption will reduce from 10201.89453125 to 8739.89453125",Turn off AC in room 118
AC,110,very cold,03-01-2018,23:00:00,00:00:00,midnight,12,36,1471.320313,"Moving 12 people from room 110 to room 114 saves 1471.3203125 of electricity, power consumption will reduce from 10440.1484375 to 8968.828125",Turn off AC in room 110
AC,110,cold,03-01-2018,23:00:00,00:00:00,midnight,12,13,1466.378906,"Moving 12 people from room 110 to room 114 saves 1471.3203125 of electricity, power consumption will reduce from 10440.1484375 to 8968.828125",Turn off AC in room 110
AC,110,low hot,04-01-2018,02:00:00,03:00:00,midnight,5,23,1502.621094,"Moving 3 people from room 113 to room 101 saves 1479.265625 of electricity, power consumption will reduce from 10511.01953125 to 9031.75390625",Turn off AC in room 113
AC,110,low cold,04-01-2018,07:00:00,08:00:00,morning,9,44,1494.714844,"Moving 9 people from room 106 to room 117 saves 1475.7890625 of electricity, power consumption will reduce from 10482.3125 to 9006.5234375",Turn off AC in room 106
AC,110,very cold,04-01-2018,09:00:00,10:00:00,morning,1,43,1488.066406,"Moving 1 people from room 110 to room 100 saves 1488.06640625 of electricity, power consumption will reduce from 10686.15234375 to 9198.0859375",Turn off AC in room 110
AC,110,very hot,04-01-2018,10:00:00,11:00:00,morning,14,59,1471.402344,"Moving 4 people from room 101 to room 115 saves 1466.203125 of electricity, power consumption will reduce from 10219.140625 to 8752.9375",Turn off AC in room 101
AC,110,low cold,04-01-2018,11:00:00,12:00:00,morning,13,14,1469.824219,"Moving 6 people from room 117 to room 105 saves 1458.93359375 of electricity, power consumption will reduce from 10342.11328125 to 8883.1796875",Turn off AC in room 117
AC,110,very hot,04-01-2018,17:00:00,18:00:00,evening,14,8,1452.867188,None,Turn off AC in room 106
AC,110,very cold,05-01-2018,09:00:00,10:00:00,morning,1,27,1470.257813,"Moving 1 people from room 110 to room 103 saves 1470.2578125 of electricity, power consumption will reduce from 10488.27734375 to 9018.01953125",Turn off AC in room 110
AC,110,cold,05-01-2018,15:00:00,16:00:00,afternoon,15,24,1441.597656,"Moving 3 people from room 104 to room 107 saves 1468.55859375 of electricity, power consumption will reduce from 10294.78125 to 8826.22265625",Turn off Lights in room 104
Computer,110,cold,27-01-2018,14:00:00,15:00:00,afternoon,3,30,351.3125,"Moving 3 people from room 110 to room 102 saves 351.3125 of electricity, power consumption will reduce from 7128.6875 to 6777.375",Turn off Computer in room 110
Computer,110,hot,27-01-2018,18:00:00,19:00:00,evening,13,3,396.4882813,"Moving 13 people from room 110 to room 114 saves 396.48828125 of electricity, power consumption will reduce from 7390.125 to 6993.63671875",Turn off Computer in room 110
Computer,110,low cold,27-01-2018,19:00:00,20:00:00,night,6,18,404.8398438,"Moving 4 people from room 116 to room 107 saves 397.77734375 of electricity, power consumption will reduce from 7465.78125 to 7068.00390625",Turn off Computer in room 116
Computer,110,low hot,28-01-2018,00:00:00,01:00:00,midnight,9,31,414.2773438,"Moving 5 people from room 118 to room 104 saves 423.46484375 of electricity, power consumption will reduce from 2876.36328125 to 2452.8984375",Turn off Computer in room 118
Computer,110,very cold,28-01-2018,01:00:00,02:00:00,midnight,4,49,358.9296875,"Moving 4 people from room 113 to room 104 saves 363.6875 of electricity, power consumption will reduce from 2586.6328125 to 2222.9453125",Turn off Computer in room 113
